"ID"	"Study.name"	"Outcome"	"PERSON"	"Sample.size"	"Correlation"	"Fisher.s.Z"	"Std.Err"	"Full.Reference"	"Long.Dup"	"raw.r."	"Study"	"SEX"	"Best."	"AGE"	"East.West"	"setting2"	"Setting"	"1st"	"2nd"	"3rd"	"4th"	"aveORonlyR"	"aveDVs"	"Country"	"t"	"df"	"d_est"	"p.onetail"	"p.twotail"
"337"	"S92EM"	"Empathy"	"."	165	-0.15	-0.151140435936467	0.0785674201318386	"Sakamoto, A. (1992). Kodomo no terebigemu shiyou to shakaitekihattatsu: Kyoukansei, kyoudousei, ninchitekihukuzatusei, kougekisei, sensoukan, gakkyunaichii, seiseki [Children’s video game use and social development: Empathy, cooperativeness, cognitive complexity, aggressiveness, attitudes toward war, sociometric status, and school achievement]. Ochanomizu University Studies in Arts and Culture, 45, 169-186."	"NB"	"y"	1	"M"	"n"	"Child"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.15"	"."	"Japan"	-1.923703688919	163	-0.303433042454504	0.97193282592924	1.94386565185848
"310"	"NA06PB"	"ProsBeh"	"."	497	-0.046	-0.0460324865882908	0.0449921270665848	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.046"	"."	"Japan"	-1.02312314597099	495	-0.0920974907451233	0.846625316763743	1.69325063352749
"418"	"U06PB"	"ProsBeh"	"."	1834	-0.0633	-0.0633847492209778	0.023369844779175	"Uozumi, K (2006). Imadoki chuugakusei hakusho [A white paper on the current junior high school students], Tokyo: Kodansha. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.0633"	"."	"Japan"	-2.71224519546062	1832	-0.126854400910138	0.99662729761582	1.99325459523164
"138"	"CK03ABF"	"AggBeh"	"."	146	0.12	0.120581028408444	0.0836242010007091	"Colwell, J. & Kato, M. (2003).  Investigation of the relationship between social isolation, self-esteem, aggression and computer game play in Japanese adolescents.  Asian Journal of Social Psychology, 6, 149-158."	"NB"	"y"	1	"F"	"n"	"Child"	"both"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.12"	"."	"Japan, UK"	1.44193937837949	144	0.241746889207614	0.0757454046280445	0.151490809256089
"139"	"CK03ABM"	"AggBeh"	"."	159	0.08	0.0801713250375897	0.0800640769025436	"Colwell, J. & Kato, M. (2003).  Investigation of the relationship between social isolation, self-esteem, aggression and computer game play in Japanese adolescents.  Asian Journal of Social Psychology, 6, 149-158."	"NB"	"y"	1	"M"	"n"	"Child"	"both"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.08"	"."	"Japan, UK"	1.00133952877739	157	0.160514470781026	0.159101752117391	0.318203504234782
"257"	"KBB07AB"	"AggBeh"	"First"	99	0.238	0.242652948778948	0.102062072615966	"Konijn, E. A., Bijnank, M. N., & Bushman, B. J. (2007). I wish I were a warrior: The role of wishful identification in the effects of violent video games on aggression in adolescent boys. Developmental Psychology, 43, 1038-1044."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.238"	"."	"Netherlands"	2.37750363636049	97	0.490082443380058	0.00969583063177923	0.0193916612635585
"334"	"PDV08"	"AggBeh"	"Third"	18	0.334	0.34732377796759	0.258198889747161	"Polman, H., de Castro, B. O., & van Aken, M. A. G. (2008). Experimental study of the differential effects of playing versus watching violent video games on children's aggressive behavior. Aggressive Behavior, 34, 256-264."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.334"	"."	"Netherlands"	1.34517920781032	16	0.708698368712386	0.0986622618582617	0.197324523716523
"448"	"WV98AB"	"AggBeh"	"."	159	0.1912	0.193582406831769	0.0800640769025436	"Wiegman, O., & van Schie, E. G. M. (1998). Video game playing and its relations with aggressive and prosocial behavior. British Journal of Social Psychology, 37, 367-378."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.046000"	"0.313400"	"."	"."	"0.1912"	"Time, pref"	"Netherlands"	2.41784348637908	157	0.389587460478919	0.00837890603348503	0.0167578120669701
"449"	"WV98PBb"	"ProsBeh"	"."	166	-0.302	-0.311718860003071	0.0783260449987957	"Wiegman, O., & van Schie, E. G. M. (1998). Video game playing and its relations with aggressive and prosocial behavior. British Journal of Social Psychology, 37, 367-378."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"-0.202000"	"-0.302000"	"."	"."	"-0.253"	"Time, pref"	"Netherlands"	-3.97975998925854	164	-0.633583319845024	0.999948309588725	1.99989661917745
"24"	"AEC06AA"	"AggAff"	"First"	87	0.3027	0.312489289238277	0.109108945117996	"Arriaga, P., Esteves, F., Carneiro, P., & Monteiro, M.B. (2006). Violent computer games and their effects on state hostility and physiological arousal. Aggressive Behavior, 32, 358-371."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3027"	"."	"Portugal"	2.86401164359471	85	0.635199836227414	0.00263414120141846	0.00526828240283693
"27"	"AEC08AA"	"AggAff"	"First"	148	0.178	0.179916484577676	0.08304547985374	"Arriaga, P., Esteves, F., Carneiro, P., & Monterio, M. B. (2008). Are the effects of Unreal violent video games pronounced when playing with a virtual reality system? Aggressive Behavior, 34, 521-538."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.178"	"."	"Portugal"	2.16648136532591	146	0.361777408914445	0.0159485201143401	0.0318970402286801
"28"	"AEC08AB"	"AggBeh"	"First"	148	0.168	0.169607861283482	0.08304547985374	"Arriaga, P., Esteves, F., Carneiro, P., & Monterio, M. B. (2008). Are the effects of Unreal violent video games pronounced when playing with a virtual reality system? Aggressive Behavior, 34, 521-538."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.168"	"."	"Portugal"	2.04234910295173	146	0.340844423409628	0.0214582449462633	0.0429164898925267
"29"	"AEC08AC"	"AggCog"	"First"	138	0.003	0.0030000090000486	0.086066296582387	"Arriaga, P., Esteves, F., Carneiro, P., & Monterio, M. B. (2008). Are the effects of Unreal violent video games pronounced when playing with a virtual reality system? Aggressive Behavior, 34, 521-538."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.003"	"."	"Portugal"	0.0348569546869818	136	0.00600002700018225	0.486122456571996	0.972244913143993
"30"	"AEC08PA"	"PhysArous"	"First"	148	0.05	0.0500417292784913	0.08304547985374	"Arriaga, P., Esteves, F., Carneiro, P., & Monterio, M. B. (2008). Are the effects of Unreal violent video games pronounced when playing with a virtual reality system? Aggressive Behavior, 34, 521-538."	"NB"	"y"	1	"MF"	"n"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.05"	"."	"Portugal"	0.602582215993272	146	0.100125234864352	0.273860722288932	0.547721444577863
"340"	"SAR07AA"	"AggAff"	"."	2208	0.09	0.0902441878561468	0.021295885499998	"Santisteban, C., Alvarado, J., Recio, P., (2007). Evaluation of a Spanish version of the Buss and Perry aggression questionnaire: Some personal and situational factors related to the aggression scores of young subjects. Personality and Individual Differences. Vol 42(8), Jun 2007, pp. 1453-1465."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.09"	"."	"Spain"	4.23763491103271	2206	0.180733458781983	1.17590732474142e-05	2.35181464948283e-05
"341"	"SAR07AB"	"AggBeh"	"."	2208	0.26	0.266108406873654	0.021295885499998	"Santisteban, C., Alvarado, J., Recio, P., (2007). Evaluation of a Spanish version of the Buss and Perry aggression questionnaire: Some personal and situational factors related to the aggression scores of young subjects. Personality and Individual Differences. Vol 42(8), Jun 2007, pp. 1453-1465."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.26"	"."	"Spain"	12.4957662302269	2206	0.538520463867707	5.70331601249702e-35	1.1406632024994e-34
"432"	"WAS08AB1"	"AggBeh"	"."	1129	0.166	0.167550482275845	0.0298009977541075	"Wittman, M., Arce, E., & Santisteban, C. (2008). How impulsiveness, trait anger, and extracurricular activities might affect aggression in school children. Personality and Individual Differences, 45, 618-623."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.166"	"."	"Spain"	5.62231116079834	1127	0.336671057534568	1.18720570812302e-08	2.37441141624604e-08
"433"	"WAS08AB2"	"AggBeh"	"."	1093	0.107	0.107411175916069	0.0302891266407691	"Wittman, M., Arce, E., & Santisteban, C. (2008). How impulsiveness, trait anger, and extracurricular activities might affect aggression in school children. Personality and Individual Differences, 45, 618-623."	"NB"	"y"	2	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.107"	"."	"Spain"	3.54619587385177	1091	0.2152356635152	0.000203709494934271	0.000407418989868542
"342"	"SAR07AC"	"AggCog"	"."	2208	0.09	0.0902441878561468	0.021295885499998	"Santisteban, C., Alvarado, J., Recio, P., (2007). Evaluation of a Spanish version of the Buss and Perry aggression questionnaire: Some personal and situational factors related to the aggression scores of young subjects. Personality and Individual Differences. Vol 42(8), Jun 2007, pp. 1453-1465."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.09"	"."	"Spain"	4.23763491103271	2206	0.180733458781983	1.17590732474142e-05	2.35181464948283e-05
"254"	"K04ABF"	"AggBeh"	"."	2143	0.3779	0.397607514239442	0.0216168850583558	"Kuntsche, E.N. (2004). Hostility among adolescents in Switzerland? Multivariate relations between excessive media uee and forms of violence. Journal of Adolescent Health, 34, 230-236."	"NB"	"y"	1	"F"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.130700"	"0.540600"	"0.410500"	"."	"0.3379"	"bully,hit,fight"	"Switzwerland"	18.3933768980166	2141	0.816334097301732	1.44405926378391e-70	2.88811852756782e-70
"140"	"CP00ABF"	"AggBeh"	"."	89	0.119	0.119566541187873	0.107832773203438	"Colwell, J., & Payne, J. (2000). Negative correlates of compute game play in adolescents. British Journal of Psychology, 91, 295--310."	"Blank"	"y"	1	"F"	"y"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.130000"	"0.110000"	"."	"."	"0.119"	"Man, ABdel"	"UK"	1.10881448780231	87	0.239703270510498	0.135282996956249	0.270565993912498
"141"	"CP00ABM"	"AggBeh"	"."	79	0.156	0.157284277318183	0.114707866935281	"Colwell, J., & Payne, J. (2000). Negative correlates of compute game play in adolescents. British Journal of Psychology, 91, 295--310."	"Blank"	"y"	1	"M"	"y"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.170000"	"0.140000"	"."	"."	"0.156"	"Man, ABdel"	"UK"	1.37117254047557	77	0.315867144023989	0.0871521230441398	0.17430424608828
"142"	"CP00ACF"	"AggCog"	"."	96	0.15	0.151140435936467	0.103695169473043	"Colwell, J., & Payne, J. (2000). Negative correlates of compute game play in adolescents. British Journal of Psychology, 91, 295--310."	"Blank"	"y"	1	"F"	"y"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.15"	"."	"UK"	1.45754558003551	94	0.303433042454504	0.0741493184777321	0.148298636955464
"143"	"CP00ACM"	"AggCog"	"."	76	0.25	0.255412811882995	0.117041147196131	"Colwell, J., & Payne, J. (2000). Negative correlates of compute game play in adolescents. British Journal of Psychology, 91, 295--310."	"Blank"	"y"	1	"M"	"y"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.25"	"."	"UK"	2.18224802133038	74	0.516397779494322	0.0161328015318205	0.032265603063641
"220"	"H95AB"	"AggBeh"	"."	96	0.331	0.343950879133442	0.103695169473043	"Hind, P. A. (1995). A study of reported satisfaction with differentially aggressive computer games amonst incarcerated young offenders.  Issues in Criminological and Legal Psychology, No. 22: Criminal Behavior: Perceptions, Attributions, and Rationality. "	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.331"	"."	"UK"	3.3169421572994	94	0.701545596256418	0.000647456336987239	0.00129491267397448
"231"	"HN94AB"	"AggBeh"	"Third"	616	0.1663	0.167858999140218	0.040389619586101	"Hagell, A. & Newburn, T. (1994). Young Offenders and the Media: Viewing Habits and Preferences."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.192200"	"0.140000"	"."	"."	"0.1663"	"time, pref"	"UK"	4.15599356617813	614	0.337296788621308	1.84943688603269e-05	3.69887377206537e-05
"15"	"ACipAA2"	"AggAff"	"Third"	148	0.2122	0.21547395949019	0.08304547985374	"Anderson, C. A., & Carnagey, N. L. (in press). Causal effects of violent sports video games on aggression: Is it competitiveness or violent content? Journal of Experimental Social Psychology"	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.264600"	"0.157900"	"."	"."	"0.2122"	"aggra,mean"	"US"	2.59465006246798	146	0.434290417777477	0.00521719159891805	0.0104343831978361
"31"	"AF86AA"	"AggAff"	"Third"	40	0.531	0.591536813605702	0.164398987305357	"Anderson, C. A., & Ford, C.M. (1986).  Affect of the game player:  Short term effects of highly and mildly aggressive video games.  Personality and Social Psychology Bulletin, 12, 390-402."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.531"	"."	"US"	3.59817796509277	38	1.25328689946715	0.000455692677377108	0.000911385354754217
"65"	"AM03AA"	"AggAff"	"Third"	90	0.1864	0.188604973044686	0.107211253483779	"Anderson, C. A., & Murphy, C.R. (2003). Violent video games and aggressive behavior in young women. Aggressive Behavior, 29, 423-429."	"Exp"	"y"	1	"F"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1864"	"."	"US"	1.75919007488539	88	0.379450268713158	0.041010509012081	0.082021018024162
"84"	"BBR09AA"	"AggAff"	"Third"	88	0.281	0.288767472087844	0.108465228909328	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.281"	"."	"US"	2.66230454673396	86	0.585594926629433	0.00463077713743228	0.00926155427486456
"93"	"BHP06AA"	"AggAff"	"Third"	41	0.2626	0.268898940066741	0.162221421130763	"Ballard, M. E., Hamby, R. H., Panee, C. D., & Nivens, E. E. (2006). Repeated exposure to video game play results in decreased blood pressure responding. Media Psychology, 8, 323-341."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"0.296200"	"0.275300"	"0.214900"	"."	"0.2626"	"Sang, 3 sessions"	"US"	1.65760439153093	39	0.544302411310861	0.0527105590635329	0.105421118127066
"104"	"BR09AA"	"AggAff"	"Third"	68	0.251	0.256479763474846	0.124034734589208	"Barlett, C. P., & Rodeheffer, C. 2009). Effects of realism on extended violent and nonviolent video game play on aggressive thoughts, feelings, and physiological arousal. Aggressive Behavior, 35, 213-224."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.251"	"."	"US"	2.06780596035686	66	0.518601959573857	0.0212910017560167	0.0425820035120335
"107"	"BRB08AA2"	"AggAff"	"Third"	97	0.249	0.254346429180721	0.103142124625879	"Barlett, C. P., Rodeheffer, C., Baldassaro, R., Hinkin, M., & Harris, R. J. (2008). The effect of advances in video game technology and content on aggressive cognitions, hostility, and heart rate. Media Psychology, 11, 540-565."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.249"	"."	"US"	2.46598012309031	95	0.514195362055257	0.00772867928203886	0.0154573585640777
"119"	"BW96AA"	"AggAff"	"Third"	30	0.8686	1.32734933015417	0.192450089729875	"Ballard, M. E., & Weist, J. R. (1996). Mortal Kombat: The effects of violent video game play on males’ hostility and cardiovascular responding. Journal of Applied Social Psychology, 26, 717-730."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.898000"	"0.826000"	"."	"."	"0.8686"	"BDHI,BAI"	"US"	6.89710943765862	28	3.50585512791026	8.49394777120912e-08	1.69878955424182e-07
"125"	"CA05AA1"	"AggAff"	"Third"	50	0.3893	0.410974730962863	0.145864991497895	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3893"	"."	"US"	2.81750080497412	48	0.845283558256365	0.00350348603582768	0.00700697207165536
"167"	"F83AA"	"AggAff"	"Third"	24	0.524	0.581837941007586	0.218217890235992	"Favaro, P. J. (1983). The effects of video game play on mood, physiological arousal and psychomotor performance. Dissertation: Hofstra University."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.524"	"."	"US"	2.66631640686452	22	1.23045383102096	0.00705163105868304	0.0141032621173661
"235"	"IK07AA"	"AggAff"	"First"	120	0.1811	0.183119755170829	0.0924500327042048	"Ivory, J. D., & Kalyaraman, S. (2007). The effects of technological advancement and violent content in video games on players' feelings of presence, involvement, physiological arousal, and aggression. Journal of Communication, 57, 532-555."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1811"	"."	"US"	1.98074300045651	118	0.368289787010779	0.0249732212572426	0.0499464425144852
"296"	"MSipAA"	"AggAff"	"First"	118	0.28	0.287682072451781	0.0932504808240314	"Markey, P. M., & Scherer, K. (in press). An examination of psychoticism and motion capture controls as moderators of the effects of violent video games. Computers in Human Behavior."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.28"	"."	"US"	3.08504653176698	116	0.583333333333333	0.00127239474637929	0.00254478949275858
"7"	"ACF04AB2"	"AggBeh"	"First"	90	0.2445	0.249554670047426	0.107211253483779	"Anderson, C. A., Carnagey, N. L., Flanagan, M., Benjamin, A. J., Eubanks, J., & Valentine, J. C. (2004). Violent video games: Specific effects of violent content on aggressive thoughts and behavior. Advances in Experimental Social Psychology, 36, 199-249."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.244500"	"0.136800"	"."	"."	"0.1915"	"T1, ave4Int"	"US"	2.32769100200086	88	0.50430604539003	0.0111114209226033	0.0222228418452066
"8"	"ACF04AB3"	"AggBeh"	"First"	204	0.1883	0.190574089764425	0.0705345615858598	"Anderson, C. A., Carnagey, N. L., Flanagan, M., Benjamin, A. J., Eubanks, J., & Valentine, J. C. (2004). Violent video games: Specific effects of violent content on aggressive thoughts and behavior. Advances in Experimental Social Psychology, 36, 199-249."	"Exp"	"y"	3	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1883"	"."	"US"	2.70185403410276	202	0.383459493366613	0.00374083569406744	0.00748167138813489
"16"	"ACipAB3"	"AggBeh"	"Third"	103	0.2441	0.249129281811157	0.1	"Anderson, C. A., & Carnagey, N. L. (in press). Causal effects of violent sports video games on aggression: Is it competitiveness or violent content? Journal of Experimental Social Psychology"	"Exp"	"y"	3	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2441"	"."	"US"	2.49129281811157	101	0.503428684614909	0.00717847015165614	0.0143569403033123
"22"	"AD00AB2"	"AggBeh"	"First"	196	0.1585	0.159847665120785	0.0719815750748695	"Anderson, C. A., & Dill, K. E. (2000). Video games and aggressive thoughts, feelings, and behavior in the laboratory and in life. Journal of Personality and Social Psychology, 78, 772-790."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.113300"	"0.158500"	"."	"."	"0.136"	"win  duration, lose duration"	"US"	2.22067473453483	194	0.321058507895258	0.013765067024689	0.027530134049378
"66"	"AM03AB"	"AggBeh"	"Third"	90	0.2698	0.276648108757407	0.107211253483779	"Anderson, C. A., & Murphy, C.R. (2003). Violent video games and aggressive behavior in young women. Aggressive Behavior, 29, 423-429."	"Exp"	"y"	1	"F"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.269800"	"0.236000"	"."	"."	"0.253"	"#hi, ave.int"	"US"	2.58040177470049	88	0.560380952817458	0.00576270565976923	0.0115254113195385
"85"	"BBR09AB"	"AggBeh"	"Third"	78	0.377	0.396557989970601	0.115470053837925	"Barlett, C. P., Branch, O., Rodeheffer, C., & Harris, R. J. (2009). How long do the short term video game effects last? Aggressive Behavior, 35, 225-236."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.377"	"."	"US"	3.43429293388236	76	0.814067379383345	0.00048263174252199	0.00096526348504398
"94"	"BL99AB"	"AggBeh"	"Third"	115	0.215	0.21840781899612	0.0944911182523068	"Ballard, M. E., & Lineberger, R. (1999). Video game violence and confederate gender: Effects on reward and punishment given by college males. Sex Roles, 41, 541-558."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.215"	"."	"US"	2.31141109382297	113	0.440296758580354	0.0113115910881663	0.0226231821763326
"114"	"BSD05AB2"	"AggBeh"	"First"	76	0.26	0.266108406873654	0.117041147196131	"Bartholow, B. D., Sestir, M. A. & Davis, M. D. (2005).  Correlates and consequences of exposure to videogame violence:  Hostile personality, empathy, and aggressive behavior.  Personality and Social Psychology Bulletin, 31, 1573-1586."	"Exp"	"y"	2	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.26"	"."	"US"	2.27363122498897	74	0.538520463867707	0.0129448212152098	0.0258896424304196
"132"	"CA05AB3e"	"AggBeh"	"Third"	90	0.2149	0.218302974828243	0.107211253483779	"Carnagey, N. L., & Anderson, C.A. (2005). The effects of reward and punishment in violent video games on aggressive affect, cognition, and behavior. Psychological Science, 16, 882-889."	"Exp"	"y"	3	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2149"	"."	"US"	2.03619459463994	88	0.440082051477701	0.0223686398264823	0.0447372796529646
"136"	"CC06AB"	"AggBeh"	"Third"	64	0.1875	0.189744810852452	0.128036879932896	"Cicchiriool, V. & Chory-Assad, R.M. (2006). Effects of affective orientation and video game play on aggressive thoughts and behaviors. Journal of Broadcasting & Electronic Media, 49, 435-449."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.215800"	"0.255300"	"0.087200"	"."	"0.1875"	"coutesy,finan,comp"	"US"	1.48195434746533	62	0.381770857785467	0.0717087316018453	0.143417463203691
"197"	"GAYipAB3"	"AggBeh"	"Third"	161	0.2	0.202732554054082	0.079555728417573	"Gentile, D. A.,  Anderson,  C. A., Yukawa. S., Ihori, N.,  Saleem, M.,  Ming, L. K., Shibuya, A., Liau, A. K., Khoo, A., & Sakamoto, A. (in press). The Effects of Prosocial Video Games on Prosocial Behaviors: International Evidence from Correlational, Experimental, and Longitudinal Studies. Personality and Social Psychology Bulletin,"	"Exp"	"y"	3	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2"	"."	"US"	2.54830868985294	159	0.408248290463863	0.00588611922450703	0.0117722384490141
"234"	"IG95ABb"	"AggBeh"	"Third"	60	0.307	0.317229857217159	0.132453235706504	"Irwin, A. R., & Gross, A. M. (1995). Cognitive tempo, violent video games, and aggressive behavior in young boys. Journal of Family Violence, 10, 337-350."	"Exp"	"y"	1	"M"	"y"	"Child"	"West"	"Exp"	"Exp"	"0.285200"	"0.496500"	"0.121200"	"0.284700"	"0.307"	"2 p & 2 v "	"US"	2.39503289991414	58	0.645154840465296	0.00993450801083119	0.0198690160216624
"345"	"SG05AB"	"AggBeh"	"First"	48	0.3123	0.323091952788225	0.149071198499986	"Sheese, B. E. & Graziano W. G. (2005) Deciding to defect:  The effects of video-game violence on cooperative behavior.  Psychological Science 16, 354-357."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3123"	"."	"US"	2.16736670825287	46	0.657485081931597	0.0177096832651837	0.0354193665303673
"350"	"SMP88AB"	"AggBeh"	"Third"	31	0.307	0.317229857217159	0.188982236504614	"Schutte, N. S., Malouff, J. M., Post-Gorden, J. C., & Rodasta, A. L. (1988). Effects of playing video games on children’s aggressive and other behaviors. Journal of Applied Social Psychology, 18, 454-460."	"Exp"	"y"	1	"MF"	"y"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.307"	"."	"US"	1.67862262128226	29	0.645154840465296	0.0519855727921278	0.103971145584256
"11"	"ACF04AC1"	"AggCog"	"both"	130	0.1852	0.18736206567338	0.0887356509416114	"Anderson, C. A., Carnagey, N. L., Flanagan, M., Benjamin, A. J., Eubanks, J., & Valentine, J. C. (2004). Violent video games: Specific effects of violent content on aggressive thoughts and behavior. Advances in Experimental Social Psychology, 36, 199-249."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1852"	"."	"US"	2.11146324713012	128	0.376920402697614	0.0183384070888346	0.0366768141776693
"17"	"ACipAC1"	"AggCog"	"Third"	111	0.2441	0.249129281811157	0.0962250448649376	"Anderson, C. A., & Carnagey, N. L. (in press). Causal effects of violent sports video games on aggression: Is it competitiveness or violent content? Journal of Experimental Social Psychology"	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2441"	"."	"US"	2.58902744250041	109	0.503428684614909	0.00546884421568838	0.0109376884313768
"23"	"AD00AC2"	"AggCog"	"First"	207	0.3698	0.388191396720315	0.0700140042014005	"Anderson, C. A., & Dill, K. E. (2000). Video games and aggressive thoughts, feelings, and behavior in the laboratory and in life. Journal of Personality and Social Psychology, 78, 772-790."	"Exp"	"y"	2	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3698"	"."	"US"	5.54448215250843	205	0.796029425963244	4.507730019836e-08	9.015460039672e-08
"81"	"BA02AC"	"AggCog"	"both"	224	0.1804	0.18239611335202	0.0672672793996312	"Bushman, B. J. & Anderson, C. A.  (2002). Violent video games and hostile expectations: A test of the General Aggression Model. PSPB, 28, 1679-1686."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.1804"	"."	"US"	2.71151316033483	222	0.366818266020631	0.00361091622440461	0.00722183244880923
"82"	"BA09AC1"	"AggCog"	"both"	243	0.121	0.121595762693491	0.0645497224367903	"Bushman, B. J., & Anderson, C. A. (2009). Comfortably numb: Desensitizing effects of violent media on helping others. Psychological Science, 20, 273-277."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.110000"	"0.135000"	"."	"."	"0.121"	"heard,severity"	"US"	1.88375345552512	241	0.243791254493287	0.0304011453901991	0.0608022907803983
